subID, block_state, block_number, trial_encoding, trial_retrieval, trial_total_enc, trial_total_ret, object_name, object_number, object_percep, object_category, context_name, context_number, context_category, RT_encoding, cue_retrieval, RT_reinstatement, catch_trial_type, acc_catch, RT_catch_trial, total_responses_distractor, accuracy_distractor, OnsetEncodingBlockStart, WordOnsetEncoding, ObjectContextOnset, ResponseEncodingOnset, OnsetRetrievalBlockStart, CueRetrievalOnset, ResponseRetrievalOnset, CatchTrialOnset, ResponseCatchOnset, episode_remembered, OnsetEnd
AG, encoding,6,5,0,45,40, crab,2,2,4, ,0,0,0, fit,0, NO,2,0,0,0,1141.904935,1190.983824,1194.347492, , , , , , , , 
AG, encoding,6,6,0,46,40, mantaray,7,2,4, ,0,0,0, swing,0, NO,2,0,0,0,1141.904935,1202.18225,1205.629107, , , , , , , , 
AG, encoding,6,7,0,47,40, beetle,2,2,1, ,0,0,0, compare,0, NO,2,0,0,0,1141.904935,1213.44987,1216.301417, , , , , , , , 
AG, encoding,6,8,0,48,40, bull,4,1,3, ,0,0,0, bump,0, NO,2,0,0,0,1141.904935,1223.997698,1226.779991, , , , , , , , 
AG, retrieval,6,0,1,48,41, camel,5,1,3, temple_indian,27,2,0, agitate,7.719486, perceptual,3,0.79754,33,1, , , , ,1283.119306,1293.665892,1301.390709,1301.915866,1302.718712,0, 
AG, retrieval,6,0,2,48,42, ladybug,10,2,1, vienna,31,2,0, cover,1.310148, perceptual,1,1.758919,33,1, , , , ,1283.119306,1303.563133,1304.87333,1306.082437,1307.846642,1, 
AG, retrieval,6,0,3,48,43, beetle,2,2,1, old_bathroom,27,4,0, compare,1.405043, semantic_animated,1,0.981798,33,1, , , , ,1283.119306,1309.100134,1310.505247,1311.619468,1312.606573,1, 
AG, retrieval,6,0,4,48,44, pineapple,13,1,5, desert_landscape,8,1,0, arrange,1.506437, perceptual,1,1.587068,33,1, , , , ,1283.119306,1313.598751,1315.10522,1316.118188,1317.710554,1, 
AG, retrieval,6,0,5,48,45, mantaray,7,2,4, swimming_pool,31,3,0, swing,1.038617, semantic_animated,1,1.199464,33,1, , , , ,1283.119306,1318.55444,1319.593078,1321.073733,1322.278463,1, 
AG, retrieval,6,0,6,48,46, centipede,5,1,1, ronda_road,22,2,0, punch,3.534147, semantic_animated,0,2.982124,33,1, , , , ,1283.119306,1323.579096,1327.118468,1327.634969,1330.62242,1, 
AG, retrieval,6,0,7,48,47, bull,4,1,3, firing_room,12,3,0, bump,1.021002, perceptual,1,1.285764,33,1, , , , ,1283.119306,1331.579939,1332.600962,1334.099328,1335.390369,1, 
AG, retrieval,6,0,8,48,48, crab,2,2,4, canyon,4,1,0, fit,2.818354, perceptual,1,1.34048,33,1, , , , ,1283.119306,1336.438658,1339.262307,1339.788511,1341.134513,1, 
AG, encoding,7,1,0,49,48, apricot,2,2,5, ,0,0,0, hit,0, NO,2,0,0,0,1344.266895,1417.36066,1420.558313, , , , , , , , 
AG, encoding,7,2,0,50,48, kangaroo,10,1,3, ,0,0,0, crush,0, NO,2,0,0,0,1344.266895,1429.057474,1432.13046, , , , , , , , 
AG, encoding,7,3,0,51,48, microphone,10,1,6, ,0,0,0, attach,0, NO,2,0,0,0,1344.266895,1440.2282,1443.038189, , , , , , , , 
AG, encoding,7,4,0,52,48, dolphin,3,2,4, ,0,0,0, split,0, NO,2,0,0,0,1344.266895,1450.789831,1454.112019, , , , , , , , 
AG, encoding,7,5,0,53,48, grapes,6,2,5, ,0,0,0, connect,0, NO,2,0,0,0,1344.266895,1462.555758,1465.130491, , , , , , , , 
AG, encoding,7,6,0,54,48, vulture,16,1,2, ,0,0,0, include,0, NO,2,0,0,0,1344.266895,1473.048176,1476.024377, , , , , , , , 
AG, encoding,7,7,0,55,48, snail,14,2,1, ,0,0,0, splash,0, NO,2,0,0,0,1344.266895,1484.052787,1486.68286, , , , , , , , 
AG, encoding,7,8,0,56,48, jeans,9,2,8, ,0,0,0, clap,0, NO,2,0,0,0,1344.266895,1495.168256,1498.421234, , , , , , , , 
AG, retrieval,7,0,1,56,49, jeans,9,2,8, pharmacy,26,3,0, clap,2.827066, semantic_animated,1,1.525247,36,1, , , , ,1557.169143,1561.915832,1564.748191,1565.265698,1566.796278,1, 
AG, retrieval,7,0,2,56,50, microphone,10,1,6, highland,15,1,0, attach,2.452544, semantic_animated,1,1.356337,36,1, , , , ,1557.169143,1568.186294,1570.644133,1571.162524,1572.524125,1, 
AG, retrieval,7,0,3,56,51, apricot,2,2,5, houses,13,2,0, hit,4.096226, semantic_animated,1,1.624957,36,1, , , , ,1557.169143,1574.318528,1578.420111,1578.941865,1580.572093,1, 
AG, retrieval,7,0,4,56,52, grapes,6,2,5, rice_terrace,24,1,0, connect,2.713404, perceptual,1,1.322223,36,1, , , , ,1557.169143,1581.973317,1584.692041,1585.212457,1586.53997,1, 
AG, retrieval,7,0,5,56,53, vulture,16,1,2, burned,3,1,0, include,2.750455, semantic_animated,1,1.55779,36,1, , , , ,1557.169143,1588.216193,1590.971987,1591.496826,1593.059921,1, 
AG, retrieval,7,0,6,56,54, kangaroo,10,1,3, desktop_house,10,4,0, crush,2.647366, semantic_animated,1,1.557434,36,1, , , , ,1557.169143,1593.919259,1596.571921,1597.089142,1598.651964,1, 
AG, retrieval,7,0,7,56,55, dolphin,3,2,4, kid_bedroom_pink,20,4,0, split,7.660914, semantic_animated,1,2.568098,36,1, , , , ,1557.169143,1599.857561,1607.523792,1608.038367,1610.611788,1, 
AG, retrieval,7,0,8,56,56, snail,14,2,1, beach,2,1,0, splash,3.790566, perceptual,1,2.26371,36,1, , , , ,1557.169143,1612.28784,1616.083765,1616.606744,1618.875721,1, 
AG, encoding,8,1,0,57,56, glasses,5,1,8, ,0,0,0, grap,0, NO,2,0,0,0,1622.926264,1626.531671,1629.493912, , , , , , , , 
AG, encoding,8,2,0,58,56, handmixer,7,1,6, ,0,0,0, combine,0, NO,2,0,0,0,1622.926264,1637.771621,1640.66465, , , , , , , , 
AG, encoding,8,3,0,59,56, bear,2,1,3, ,0,0,0, build,0, NO,2,0,0,0,1622.926264,1648.789996,1651.35089, , , , , , , , 
AG, encoding,8,4,0,60,56, spider,15,2,1, ,0,0,0, explode,0, NO,2,0,0,0,1622.926264,1659.891448,1663.241432, , , , , , , , 
AG, encoding,8,5,0,61,56, computer mouse,4,2,6, ,0,0,0, draw,0, NO,2,0,0,0,1622.926264,1671.256767,1674.605875, , , , , , , , 
AG, encoding,8,6,0,62,56, canary,1,1,2, ,0,0,0, spray,0, NO,2,0,0,0,1622.926264,1682.800442,1685.735099, , , , , , , , 
AG, encoding,8,7,0,63,56, coffee maker,3,1,6, ,0,0,0, stamp,0, NO,2,0,0,0,1622.926264,1693.694974,1696.449101, , , , , , , , 
AG, encoding,8,8,0,64,56, seaturtle,12,1,4, ,0,0,0, dig,0, NO,2,0,0,0,1622.926264,1704.754345,1707.855143, , , , , , , , 
AG, retrieval,8,0,1,64,57, coffee maker,3,1,6, malopolska,16,2,0, stamp,11.469238, perceptual,3,0.36412,36,1, , , , ,1767.986534,1780.679498,1792.154071,1792.680677,1793.050027,1, 
AG, retrieval,8,0,2,64,58, seaturtle,12,1,4, snow_night,25,2,0, dig,4.455483, semantic_animated,1,1.400251,36,1, , , , ,1767.986534,1794.397203,1798.85808,1799.380452,1800.785948,1, 
AG, retrieval,8,0,3,64,59, canary,1,1,2, dirty_industrial_area,10,2,0, spray,4.957072, perceptual,1,1.723517,36,1, , , , ,1767.986534,1801.567545,1806.529893,1807.049073,1808.777883,1, 
AG, retrieval,8,0,4,64,60, bear,2,1,3, volcano,30,1,0, build,3.234481, perceptual,1,2.261293,36,1, , , , ,1767.986534,1810.122051,1813.361921,1813.88721,1816.153812,1, 
AG, retrieval,8,0,5,64,61, spider,15,2,1, library,20,3,0, explode,3.331045, perceptual,1,1.644924,36,1, , , , ,1767.986534,1817.36157,1820.697811,1821.223567,1822.873783,1, 
AG, retrieval,8,0,6,64,62, computer mouse,4,2,6, natural_night,21,1,0, draw,1.716874, semantic_animated,1,1.949673,36,1, , , , ,1767.986534,1824.047412,1825.764308,1826.566735,1828.521702,1, 
AG, retrieval,8,0,7,64,63, glasses,5,1,8, baby_room,2,4,0, grap,10.8859, semantic_animated,0,2.647925,36,1, , , , ,1767.986534,1829.75043,1840.641569,1841.156359,1843.809554,1, 
AG, retrieval,8,0,8,64,64, handmixer,7,1,6, wardrobe,32,4,0, combine,1.985944, perceptual,1,1.386662,36,1, , , , ,1767.986534,1844.866207,1846.852185,1847.385555,1848.777506,1, 
AG, encoding,9,1,0,65,64, rabbit,12,1,3, ,0,0,0, destroy,0, NO,2,0,0,0,1852.694503,1865.532772,1868.633428, , , , , , , , 
AG, encoding,9,2,0,66,64, sheep,14,1,3, ,0,0,0, trap,0, NO,2,0,0,0,1852.694503,1876.800406,1879.319689, , , , , , , , 
AG, encoding,9,3,0,67,64, calculator,1,2,6, ,0,0,0, squeeze,0, NO,2,0,0,0,1852.694503,1887.127285,1890.352035, , , , , , , , 
AG, encoding,9,4,0,68,64, killer whale,6,1,4, ,0,0,0, adjusted,0, NO,2,0,0,0,1852.694503,1898.394248,1901.065826, , , , , , , , 
AG, encoding,9,5,0,69,64, fly,8,1,1, ,0,0,0, twitch,0, NO,2,0,0,0,1852.694503,1908.98423,1912.471989, , , , , , , , 
AG, encoding,9,6,0,70,64, pepper,13,1,7, ,0,0,0, match,0, NO,2,0,0,0,1852.694503,1920.321045,1923.282819, , , , , , , , 
AG, encoding,9,7,0,71,64, orange,10,2,5, ,0,0,0, tear,0, NO,2,0,0,0,1852.694503,1931.781847,1934.619659, , , , , , , , 
AG, encoding,9,8,0,72,64, garlic,9,2,7, ,0,0,0, whirl,0, NO,2,0,0,0,1852.694503,1942.786458,1945.914882, , , , , , , , 
AG, retrieval,9,0,1,72,65, killer whale,6,1,4, cadena_montaje,3,3,0, adjusted,2.455037, perceptual,1,1.798965,36,1, , , , ,2001.46522,2016.787551,2019.247902,2019.763679,2021.567867,1, 
AG, retrieval,9,0,2,72,66, fly,8,1,1, savana,25,1,0, twitch,2.303326, semantic_animated,1,1.319552,36,1, , , , ,2001.46522,2022.435211,2024.743885,2025.259035,2026.583826,1, 
AG, retrieval,9,0,3,72,67, rabbit,12,1,3, casino,5,3,0, destroy,1.999714, perceptual,1,1.128483,36,1, , , , ,2001.46522,2027.570711,2029.570459,2030.089994,2031.223767,1, 
AG, retrieval,9,0,4,72,68, orange,10,2,5, costarica,9,2,0, tear,1.399733, semantic_animated,1,1.016387,36,1, , , , ,2001.46522,2033.010652,2034.41042,2035.530036,2036.551742,1, 
AG, retrieval,9,0,5,72,69, garlic,9,2,7, Untitled,1,4,0, whirl,1.645849, perceptual,1,1.094564,36,1, , , , ,2001.46522,2038.284554,2039.930428,2040.803854,2041.903679,1, 
AG, retrieval,9,0,6,72,70, pepper,13,1,7, home_stairs_1,16,4,0, match,2.373487, perceptual,1,1.640402,36,1, , , , ,2001.46522,2043.004856,2045.383669,2045.897911,2047.543645,1, 
AG, retrieval,9,0,7,72,71, sheep,14,1,3, home_office_2,15,4,0, trap,10.180146, perceptual,3,0.439982,36,1, , , , ,2001.46522,2048.334073,2058.519578,2059.034274,2059.479532,1, 
AG, retrieval,9,0,8,72,72, calculator,1,2,6, granada,12,2,0, squeeze,4.419312, perceptual,1,1.021476,36,1, , , , ,2001.46522,2060.902884,2065.327505,2065.844671,2066.871435,1, 
AG, encoding,10,1,0,73,72, seahorse,10,1,4, ,0,0,0, locate,0, NO,2,0,0,0,2070.128007,2077.52756,2080.960432, , , , , , , , 
AG, encoding,10,2,0,74,72, toaster,16,1,6, ,0,0,0, plant,0, NO,2,0,0,0,2070.128007,2089.058181,2092.311113, , , , , , , , 
AG, encoding,10,3,0,75,72, cherry,4,1,5, ,0,0,0, fold,0, NO,2,0,0,0,2070.128007,2100.547165,2103.786375, , , , , , , , 
AG, encoding,10,4,0,76,72, mantis,11,1,1, ,0,0,0, clean,0, NO,2,0,0,0,2070.128007,2111.967724,2115.164744, , , , , , , , 
AG, encoding,10,5,0,77,72, jellyfish,5,2,4, ,0,0,0, inject,0, NO,2,0,0,0,2070.128007,2123.34542,2125.934084, , , , , , , , 
AG, encoding,10,6,0,78,72, penguin,12,1,2, ,0,0,0, forge,0, NO,2,0,0,0,2070.128007,2134.184573,2137.533895, , , , , , , , 
AG, encoding,10,7,0,79,72, parrot,9,1,2, ,0,0,0, deliver,0, NO,2,0,0,0,2070.128007,2145.673642,2148.870729, , , , , , , , 
AG, encoding,10,8,0,80,72, scarf,11,2,8, ,0,0,0, bring,0, NO,2,0,0,0,2070.128007,2156.885958,2160.318316, , , , , , , , 
AG, retrieval,10,0,1,80,73, mantis,11,1,1, comic_shop,10,3,0, clean,3.586519, perceptual,1,1.21139,37,1, , , , ,2216.145384,2226.166135,2229.757984,2230.27729,2231.493899,1, 
AG, retrieval,10,0,2,80,74, cherry,4,1,5, mountain_landscape,19,1,0, fold,11.129474, semantic_animated,1,1.202272,37,1, , , , ,2216.145384,2232.935055,2244.069773,2244.590236,2245.797819,1, 
AG, retrieval,10,0,3,80,75, jellyfish,5,2,4, geisser,14,1,0, inject,2.267608, semantic_animated,1,0.983519,37,1, , , , ,2216.145384,2247.524802,2249.797786,2250.320876,2251.309735,1, 
AG, retrieval,10,0,4,80,76, seahorse,10,1,4, budapest,5,2,0, locate,3.941774, semantic_animated,1,1.118728,37,1, , , , ,2216.145384,2252.106592,2256.05367,2256.57765,2257.70163,1, 
AG, retrieval,10,0,5,80,77, penguin,12,1,2, living_room_2,24,4,0, forge,1.319577, perceptual,1,1.272436,37,1, , , , ,2216.145384,2259.304605,2260.624241,2261.823895,2263.101649,1, 
AG, retrieval,10,0,6,80,78, scarf,11,2,8, alpine,1,1,0, bring,4.347127, perceptual,1,1.114592,37,1, , , , ,2216.145384,2263.997133,2268.349585,2268.869629,2269.989533,1, 
AG, retrieval,10,0,7,80,79, toaster,16,1,6, retro_living,29,4,0, plant,1.534919, perceptual,1,2.27164,37,1, , , , ,2216.145384,2271.361246,2272.896191,2273.880567,2276.157538,1, 
AG, retrieval,10,0,8,80,80, parrot,9,1,2, rainforest,23,1,0, deliver,2.830886, perceptual,1,1.320879,37,1, , , , ,2216.145384,2277.313309,2280.14943,2280.663266,2281.9894,1, 
AG, encoding,11,1,0,81,80, butterfly,4,2,1, ,0,0,0, shake,0, NO,2,0,0,0,2286.234505,2291.7371,2294.685495, , , , , , , , 
AG, encoding,11,2,0,82,80, bison,3,1,3, ,0,0,0, browse,0, NO,2,0,0,0,2286.234505,2303.350795,2306.299185, , , , , , , , 
AG, encoding,11,3,0,83,80, squirrel,15,2,3, ,0,0,0, center,0, NO,2,0,0,0,2286.234505,2314.881317,2318.078972, , , , , , , , 
AG, encoding,11,4,0,84,80, colibri,2,2,2, ,0,0,0, copy,0, NO,2,0,0,0,2286.234505,2326.038178,2328.889734, , , , , , , , 
AG, encoding,11,5,0,85,80, wolf,16,2,3, ,0,0,0, cut,0, NO,2,0,0,0,2286.234505,2336.835916,2339.852915, , , , , , , , 
AG, encoding,11,6,0,86,80, pelican,11,1,2, ,0,0,0, walk,0, NO,2,0,0,0,2286.234505,2348.158139,2350.926762, , , , , , , , 
AG, encoding,11,7,0,87,80, mosquito,12,2,1, ,0,0,0, touch,0, NO,2,0,0,0,2286.234505,2359.591908,2362.222074, , , , , , , , 
AG, encoding,11,8,0,88,80, coconut,5,1,5, ,0,0,0, deposit,0, NO,2,0,0,0,2286.234505,2370.804787,2373.918809, , , , , , , , 
AG, retrieval,11,0,1,88,81, colibri,2,2,2, island_kitchen,17,4,0, copy,2.43108, semantic_animated,1,0.860867,36,1, , , , ,2463.632082,2468.503251,2470.939678,2471.465488,2472.331597,1, 
AG, retrieval,11,0,2,88,82, coconut,5,1,5, french,11,2,0, deposit,3.76972, perceptual,3,0.950448,36,1, , , , ,2463.632082,2473.292666,2477.067598,2477.583805,2478.53955,1, 
AG, retrieval,11,0,3,88,83, bison,3,1,3, airport,1,2,0, browse,1.636497, perceptual,1,1.173328,36,1, , , , ,2463.632082,2479.521613,2481.158171,2482.04094,2483.219543,1, 
AG, retrieval,11,0,4,88,84, butterfly,4,2,1, brooklyn,4,2,0, shake,3.371881, semantic_animated,1,0.908385,36,1, , , , ,2463.632082,2484.034298,2487.411462,2487.937839,2488.851441,1, 
AG, retrieval,11,0,5,88,85, wolf,16,2,3, cliff,6,1,0, cut,5.331384, semantic_animated,1,0.987925,36,1, , , , ,2463.632082,2489.778862,2495.11557,2495.634151,2496.627424,1, 
AG, retrieval,11,0,6,88,86, squirrel,15,2,3, street,26,2,0, center,3.056817, semantic_animated,1,1.879534,36,1, , , , ,2463.632082,2497.461227,2500.523397,2501.046522,2502.931372,1, 
AG, retrieval,11,0,7,88,87, mosquito,12,2,1, shpping,30,3,0, touch,2.738844, semantic_animated,1,1.191992,36,1, , , , ,2463.632082,2504.147161,2506.891335,2507.413969,2508.611259,1, 
AG, retrieval,11,0,8,88,88, pelican,11,1,2, town_riff,28,2,0, walk,2.297392, perceptual,1,1.009542,36,1, , , , ,2463.632082,2509.988597,2512.291227,2512.812443,2513.827221,1, 
AG, encoding,12,1,0,89,88, belt,1,2,8, ,0,0,0, join,0, NO,2,0,0,0,2517.706046,2529.783095,2533.257509, , , , , , , , 
AG, encoding,12,2,0,90,88, lion,11,1,3, ,0,0,0, break,0, NO,2,0,0,0,2517.706046,2541.701327,2544.24829, , , , , , , , 
AG, encoding,12,3,0,91,88, flamingo,5,2,2, ,0,0,0, melt,0, NO,2,0,0,0,2517.706046,2552.872593,2555.986557, , , , , , , , 
AG, encoding,12,4,0,92,88, gorilla,8,2,3, ,0,0,0, swim,0, NO,2,0,0,0,2517.706046,2564.237171,2566.991175, , , , , , , , 
AG, encoding,12,5,0,93,88, peacock,10,2,2, ,0,0,0, spin,0, NO,2,0,0,0,2517.706046,2575.697856,2578.494048, , , , , , , , 
AG, encoding,12,6,0,94,88, laptop,9,2,6, ,0,0,0, hold,0, NO,2,0,0,0,2517.706046,2586.453335,2589.470983, , , , , , , , 
AG, encoding,12,7,0,95,88, betroot,4,2,7, ,0,0,0, bury,0, NO,2,0,0,0,2517.706046,2598.136223,2601.05708, , , , , , , , 
AG, encoding,12,8,0,96,88, scorpion,13,2,1, ,0,0,0, peek,0, NO,2,0,0,0,2517.706046,2609.403869,2612.753737, , , , , , , , 
AG, retrieval,12,0,1,96,89, gorilla,8,2,3, parlamento_europeo,25,3,0, swim,2.620033, semantic_animated,1,1.197829,35,0.971429, , , , ,2668.11027,2677.840322,2680.465817,2680.982544,2682.185658,1, 
AG, retrieval,12,0,2,96,90, flamingo,5,2,2, old_street,19,2,0, melt,1.878145, semantic_animated,1,1.790896,35,0.971429, , , , ,2668.11027,2683.654087,2685.532264,2686.173396,2687.96957,1, 
AG, retrieval,12,0,3,96,91, scorpion,13,2,1, kitchen_1,21,4,0, peek,2.059241, perceptual,1,1.374648,35,0.971429, , , , ,2668.11027,2689.53706,2691.601527,2692.125571,2693.505519,1, 
AG, retrieval,12,0,4,96,92, betroot,4,2,7, classroom,8,3,0, bury,3.182942, semantic_animated,1,1.465012,35,0.971429, , , , ,2668.11027,2694.949319,2698.137532,2698.659141,2700.129541,1, 
AG, retrieval,12,0,5,96,93, laptop,9,2,6, destroyed_living,11,4,0, hold,2.448752, semantic_animated,1,1.752516,35,0.971429, , , , ,2668.11027,2701.787411,2704.241409,2704.763601,2706.521422,1, 
AG, retrieval,12,0,6,96,94, peacock,10,2,2, music_store,21,3,0, spin,2.962509, perceptual,1,1.282189,35,0.971429, , , , ,2668.11027,2707.393599,2710.36135,2710.881902,2712.169353,1, 
AG, retrieval,12,0,7,96,95, lion,11,1,3, desert,7,1,0, break,1.999988, perceptual,1,1.288024,35,0.971429, , , , ,2668.11027,2713.788772,2715.788782,2716.308002,2717.601299,1, 
AG, retrieval,12,0,8,96,96, belt,1,2,8, woodsmill,32,2,0, join,2.115309, semantic_animated,1,1.22339,35,0.971429, , , , ,2668.11027,2718.53668,2720.657256,2721.180552,2722.409235,1, 
AG, encoding,13,1,0,97,96, pomegranate,14,2,5, ,0,0,0, merge,0, NO,2,0,0,0,2726.101863,2731.050118,2734.496825, , , , , , , , 
AG, encoding,13,2,0,98,96, starfish02,15,2,4, ,0,0,0, press,0, NO,2,0,0,0,2726.101863,2742.359281,2745.27999, , , , , , , , 
AG, encoding,13,3,0,99,96, hat,7,1,8, ,0,0,0, bounce,0, NO,2,0,0,0,2726.101863,2753.433624,2756.782811, , , , , , , , 
AG, encoding,13,4,0,100,96, tomato,16,1,7, ,0,0,0, move,0, NO,2,0,0,0,2726.101863,2765.240422,2767.925992, , , , , , , , 
AG, encoding,13,5,0,101,96, football sneaker,4,1,8, ,0,0,0, strike,0, NO,2,0,0,0,2726.101863,2775.732904,2778.390765, , , , , , , , 
AG, encoding,13,6,0,102,96, grasshopper,9,1,1, ,0,0,0, pat,0, NO,2,0,0,0,2726.101863,2786.529951,2789.132387, , , , , , , , 
AG, encoding,13,7,0,103,96, strawberry,15,1,5, ,0,0,0, stick,0, NO,2,0,0,0,2726.101863,2796.897818,2800.067722, , , , , , , , 
AG, encoding,13,8,0,104,96, dragonfly,7,2,1, ,0,0,0, launch,0, NO,2,0,0,0,2726.101863,2807.889195,2810.892483, , , , , , , , 
